comment,comm_region,comm_time,video_img,video_info,comm_name,video_name,comm_favor
"爱是张艺兴
你的的努力都在我们眼里
加油",::,Fri Jun 02 15:53:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,算了,求婚大作战,9
这发型不适合艺兴,中国:重庆:开县,Fri Jun 02 19:12:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,哎～😓,求婚大作战,1
女主人设真的好恶心啊看不到别人对她的好，就想着所有人都要围着她转满足她所有想法。自己喜欢的男生和别的女生说话掉头就走？就算男女朋友关系也不用这样吧。自己喜欢的男生让自己做他女朋友，jtt居然说这不算告白？小赖跟她求婚她说小赖什么都不明白。？？？整个弹幕都在问不明白什么？？都求婚了你还要怎样？肖伟哲随便跟她说一句我喜欢你她就马上能和他在一起。真的希望最后一集小赖能看清jtt的莲花个性，肖伟哲和jtt在一起真是最好不过省的他俩到处去害人，呕,::,Fri Jun 02 17:28:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,🦄,求婚大作战,27
好看[强],中国:安徽:铜陵,Sat Jun 03 07:34:58 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,孙思佳妈妈,择天记,1
看到鹿晗我直接退出软件,中国:陕西:渭南,Sat Jun 03 07:30:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,淡忘,择天记,0
有头无尾，每个镜头都是，开始好好的，突然蹦出另一个情节,中国::,Thu Jun 01 22:38:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,期待ｰｰ,择天记,3
哈哈哈哈哈哈哈哈😄好看,中国::,Sat Jun 03 07:06:06 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,方枘圆凿,择天记,1
给哈哈哈哈,中国::,Sat Jun 03 07:06:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,方枘圆凿,择天记,1
喜欢小鹿的赞赞赞\(≧▽≦)/,中国:河南:商丘,Sat Jun 03 07:30:16 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,梦田有颗幸运草,择天记,1
赞,中国:湖北:武汉,Sat Jun 03 07:34:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,爷丶有爷的范°,择天记,1
,中国:安徽:阜阳,Sat Jun 03 07:35:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,ð≠Øξ♋️♊️🈲,择天记,0
鹿好帅,中国:浙江:绍兴,Sat Jun 03 07:40:30 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,江哥（全屋定制）,择天记,2
,::,Sat Jun 03 07:37:44 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,婞諨dě約錠 ,择天记,0
不错,中国:广东:东莞,Sat Jun 03 07:41:17 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,“Why”,择天记,0
鹿晗好帅,::,Sat Jun 03 07:46:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,cat,择天记,3
男主他妈的就不能霸气点，柔柔弱弱的，帽子气概在哪里！靠简直浪费表情。 落落真的不值的,中国:四川:,Sat Jun 03 07:41:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,🍀🌴傾妹儿🇨🇳,择天记,1
4月19日起，每周三，《择天记》动画正在腾讯视频动漫频道播出~~~原汁原味的剧情，细致铺陈的情节，浓浓的国风。大朝试即将开始，陈长生机缘巧合，三次坐照是否成功？落落执意参与又是为何？每周三上午10点，记得到腾讯视频动漫频道看逆天改命真长生。,中国:北京:海淀,Thu Apr 27 10:47:25 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,腾讯评论,择天记,9816
有些贱pan瞎啊，满嘴的屎，到处黑人那个红就喷谁，就只是为了让别人注意到他[鄙视]有的人就是见不得别人比他好[弱]有的电视剧改的剧情不是多就说是抄袭，要是改的多了就冒充不尊重原著粉！[再见]一般来说，电视剧和小说剧情当然会有不一样的了！当然可能有原著粉也是期盼《择天记》小说能拍电视剧！但后来有一点的失望，电视剧改的太多了，但即使有些遗憾还是会支持《择天记》！这就是真爱粉！,中国::,Fri Jun 02 13:44:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,鹿痴,择天记,15
看了一集看得我尴尬症犯了。。。。。,中国:湖北:武汉,Sat Jun 03 07:25:31 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,对酒当歌,择天记,0
[强][强][强][强][强][强][强],中国:河北:邢台,Sat Jun 03 07:47:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,晴天的云,择天记,0
[害羞],中国:四川:甘孜,Sat Jun 03 07:25:39 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,失忆卍 菩提树下,择天记,1
无语了怎么这么多吐槽说演的不好的，新人演技不如前辈们很正常啊，再说现在的演员哪个不是从新人做起的，谁都有第一次我感觉拍的还行，再说拍的时候已经说了没有实景全部是靠想象出来的已经很棒了不是吗，喜欢就看看，不喜欢何必在留一些损人不利己的留言，不喜欢看你可以选择你喜欢的电视看，不是吗？,中国:河南:商丘,Thu Jun 01 23:29:26 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,💓爱情就像酒💓,择天记,105
[微笑][撇嘴],中国:四川:甘孜,Sat Jun 03 07:25:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,失忆卍 菩提树下,择天记,1
‍51,中国:安徽:合肥,Sat Jun 03 07:20:55 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,路,择天记,1
哈老,中国:河北:秦皇岛,Sat Jun 03 07:42:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,上官紫落,择天记,1
[色],中国:四川:甘孜,Sat Jun 03 07:25:33 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,失忆卍 菩提树下,择天记,1
快点结束，哪扎快死吧，面无表情，硬生生，看着她难受的！,中国:广东:深圳,Thu Jun 01 23:00:35 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,青叶,择天记,32
好,中国:湖北:襄阳,Sat Jun 03 07:48:42 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,威哥哥😂|｡･㉨･)っ♡　,择天记,0
吐槽，出了吴倩演的白落衡演的好其他人都演的啥 不是我说里面要是没有吴倩演的落落这个角色演的好起到了重大作用 就这片都可能过亿，看看里面演的要打法没有 也没有什么绝招什么的 打个架更跳舞似的样 剧情改的看着都晕 最后魔族也不知道结果 除了魔族其他还算圆满结局就是心疼落落，希望能出第二季给我们个交代演员别变，落落满分其他差评,中国:安徽:亳州,Sat Jun 03 07:17:40 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,疯疯癫癫才自在,择天记,2
也许是一本好书，没有遇到好导演，古装片都是腥风血雨，某某某很厉害，一代才俊，一掌打晕了，马步都扎不稳，感觉就像在耍猴，有没有资深老的导演呼唤老演员，主演太嫩[饥饿][饥饿][饥饿],中国:河南:平顶山,Fri Jun 02 03:19:14 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,A雪～梦～恋～,择天记,72
,中国:安徽:合肥,Sat Jun 03 07:38:25 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,向右和向左,择天记,0
演技真他妈差，,中国:安徽:合肥,Sat Jun 03 07:23:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,烟有它独自的寂寞,择天记,3
,中国:云南:大理,Sat Jun 03 07:38:28 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,静心,择天记,1
jghbvv,中国:湖北:孝感,Sat Jun 03 07:00:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,皇马,择天记,1
,中国::,Sat Jun 03 07:00:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,就是你,择天记,0
好看,::,Sat Jun 03 07:03:00 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,♚♚ 笑柄:-\,择天记,2
,中国::,Sat Jun 03 07:00:59 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,金桥,择天记,0
什么破剧 可有半分原著的味道？,中国:河北:邢台,Sat Jun 03 07:05:35 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,请叫我金大大⸜( ´ ꒳ ` )⸝,择天记,1
这个看得有瘾啊😂😂,中国:四川:巴中,Sat Jun 03 06:59:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,快乐每一天,择天记,0
十几年前看的日剧求婚大作战，现在翻拍了。看了一集，不说台词背景音乐没变，连标题都一样，日剧10多集看得都很纠结，本剧32集。看你表个白要拖到啥时候，不得不说原版始终是经典无法超越。颜值什么的也是。,中国:广东:广州,Fri Jun 02 08:12:45 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,_俊伟😘,求婚大作战,27
小绵羊演技还好，本来是期待的，不过还是打算弃剧,爱尔兰::,Fri Jun 02 09:36:39 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,💫半夏半醒、倾城殇,求婚大作战,7
::一一,中国::,Fri Jun 02 13:45:43 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,二哥要闯一闯,求婚大作战,0
搞不懂为什么整部戏都在跑步！而且跑过汽车！,::,Fri Jun 02 09:08:47 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,栀子,求婚大作战,6
我猜你肯定又看了[撇嘴][撇嘴][撇嘴],中国:山西:长治,Fri Jun 02 19:11:52 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,π凣！！   ~＆,求婚大作战,0
"lql
..un
i",美国:纽约:,Fri Jun 02 13:42:10 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,落雨&amp;星辰,求婚大作战,0
这是多少集啊,中国:湖南:益阳,Fri Jun 02 11:23:42 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,我姓陈，却不能将一切尘埃落定,求婚大作战,4
我也想回到过去，为什么不让我回去[流泪],中国:湖南:常德,Fri Jun 02 10:16:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,简单便好(๑• . •๑),求婚大作战,6
艺兴唱的真好 果然是歌手出生啊,中国:江苏:苏州,Fri Jun 02 12:18:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,i  Ｄ,求婚大作战,12
你确实是瞎了,中国:贵州:六盘水,Fri Jun 02 16:44:43 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,最美「的」『你』不过初见,求婚大作战,0
亲gjkkkl,::,Fri Jun 02 13:33:23 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,ζั͡✎大叔没空er,求婚大作战,3
艺兴(o^?^o)? YunOS 真棒！,::,Fri Jun 02 12:52:56 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,我虽胖又没吃你家的饭,求婚大作战,7
兴兴 超厉害 加油,中国:广东:汕尾,Fri Jun 02 14:15:02 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,L,求婚大作战,11
你的真心没人觉得好看,中国:山西:长治,Fri Jun 02 19:10:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,π凣！！   ~＆,求婚大作战,0
没素质为什么骂人，不是每个人都像你一样喜欢看,中国:湖南:株洲,Fri Jun 02 18:26:00 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nfblen1fs78tb7p_y.jpg,更新至29集,腾讯网友,求婚大作战,1
我都好几刷这部剧了，我看择天记都没这样,中国:福建:福州,Sat Jun 03 00:30:13 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,黄巧敏,我女朋友的男朋友,1
三刷了，第一刷一晚上搞定的，整得我凌晨三点睡觉。第二天立马第二刷了，这是有多喜欢啊。虽然第一刷第一集的时候有点尴尬，不过后面立马就自然了。白澍演的蛮放得开的，查了查资料，私底下不是这种性格？但是很萌啊，喜欢😍。看了这部剧又去看了李川的一起同过窗，哇，演技也不错啊，可娘可man。两个人演戏都很放得开，而且很自然呢[调皮]。蔡文静的五种性格，哇，我是佩服了，有功底[强]。虽然这部剧是网剧，但三个人都棒棒哒，么么哒💋,中国:江西:景德镇,Thu Jun 01 06:39:52 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,不一样的烟火,我女朋友的男朋友,140
哈哈,::,Sat Jun 03 00:36:41 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,安稳。,我女朋友的男朋友,2
第二季什么时候出啊啊啊啊,斐济::,Sat Jun 03 00:43:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,-心字已成灰,我女朋友的男朋友,2
就这么一半就没了 心塞塞 还没等到他跟亚当吻戏呢 😂 但是我看片尾曲里有亚当夏娃的吻戏 让我一个腐女情何以堪 😂😂😂 真是要疯掉了,中国:上海:青浦,Sat Jun 03 00:53:38 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,阿镜 🎐™ 明镜亦菲台⛄,我女朋友的男朋友,4
看简介，这是有基情的电视剧？,阿拉伯联合酋长国::,Sat Jun 03 01:14:17 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,㎡,我女朋友的男朋友,2
完了？？？,中国::,Sat Jun 03 03:29:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,ychjfdkhfd,我女朋友的男朋友,2
还有第二季,::,Sat Jun 03 07:45:02 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,叶子,我女朋友的男朋友,0
在,中国:山东:德州,Fri Jun 02 21:53:12 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,﹏煙花易冷。,我女朋友的男朋友,2
配音听着还难受,中国:湖北:孝感,Sat Jun 03 04:32:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,马克图布,我女朋友的男朋友,1
八亿好可爱,中国:河南:郑州,Sat Jun 03 06:39:26 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,卡丁熊(๑• . •๑),我女朋友的男朋友,2
这部剧真的是越看越好看的那种……几天里n刷无法自拔 前面几集可能会有些乱但越往后越精彩w 表白剧组和演员!超良心到底网剧!,中国:广东:深圳,Fri Jun 02 21:43:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,是白澍的宝宝别看了,我女朋友的男朋友,12
越看越觉得不怎么样了……,中国:浙江:宁波,Sat Jun 03 06:55:05 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,杰哥,我女朋友的男朋友,2
怎么就这样结束了,中国:浙江:杭州,Fri Jun 02 22:34:08 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,哭了╭(╯ε╰)╮谁疼？,我女朋友的男朋友,4
好看吗,中国:甘肃:天水,Fri Jun 02 22:25:47 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,溪江河,我女朋友的男朋友,4
特别好看,::,Sat Jun 03 07:46:35 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,叶子,我女朋友的男朋友,0
越看越好看期待第二部,中国:广西:柳州,Fri Jun 02 22:40:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,樱之小苗苗,我女朋友的男朋友,4
太好看了，真搞笑，好希望第二季快点到啊，好期待呀。😄😄😍😍👍👍👍🙏🙏,中国:安徽:阜阳,Fri Jun 02 23:01:24 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,枯萎,我女朋友的男朋友,6
哈哈哈哈😄,中国:河南:南阳,Sat Jun 03 01:24:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,小林,我女朋友的男朋友,2
有的,::,Sat Jun 03 07:46:09 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,叶子,我女朋友的男朋友,0
白澍好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅好帅帅帅帅好帅帅达帅爆了爱你白澍,中国:河南:焦作,Fri Jun 02 23:01:25 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,萌、沐晴ゝC Y R,我女朋友的男朋友,9
赞,::,Sat Jun 03 00:36:50 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,安稳。,我女朋友的男朋友,2
第一季就这样莫名的玩了,中国:广东:江门,Fri Jun 02 23:27:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,型男👉江少,我女朋友的男朋友,3
直男小哥哥活生生的给自己造了一个男朋友啊！求内心阴影面积😂😂,::,Fri Jun 02 12:19:54 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,就这样,我女朋友的男朋友,17
这个校草太丑了，这样比起来还是阿宅帅,中国:浙江:衢州,Fri Jun 02 21:25:29 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,蓝麦,我女朋友的男朋友,7
我也觉得是不很好的剧，刚开始看的时候平分才7分多，结果现在看就9分了，说明一部好的剧还是有目共睹，希望能有更多人来看，把好的剧推出去,中国:福建:福州,Sat Jun 03 00:32:41 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,黄巧敏,我女朋友的男朋友,0
这部剧还没完结没完结没完结！！不是烂尾 六月下旬左右就出第二季,中国:广东:深圳,Fri Jun 02 21:44:57 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,是白澍的宝宝别看了,我女朋友的男朋友,9
有第二季吗？,中国:湖北:武汉,Fri Jun 02 23:50:51 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,广哥,我女朋友的男朋友,4
为什么大结局这样啊,中国:重庆:垫江,Fri Jun 02 22:08:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,笑女孩与傻男孩,我女朋友的男朋友,2
这个剧好看不好看，哎剧慌了。。。,中国:河北:保定,Fri Jun 02 22:38:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,简单°就好,我女朋友的男朋友,6
这个女的好漂亮啊,中国:四川:泸州,Sat Jun 03 06:06:46 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,情有独钟,我女朋友的男朋友,1
亚当有情有义，默默守护,中国:陕西:咸阳,Fri Jun 02 23:13:53 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,来之则安,我女朋友的男朋友,3
男主简单颜值爆表啊[色] 全部看完了 期待下一季。,中国::,Thu Jun 01 07:21:11 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,玲儿呀,我女朋友的男朋友,20
看那么多人说了那么多貌似很有专业水平仪的评价，我只想笑，呵呵…不管别人演的怎样，但是你们都还在看她们的作品，好搞笑，为什么不能尊重别人的付出，肯定别人的努力。,中国:浙江:杭州,Fri Jun 02 20:49:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,安之若兮\,我女朋友的男朋友,6
一点都不好看，每件事的结尾都没收好！,::,Fri Jun 02 17:46:34 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,😂😂读来过倒要名网子老,我女朋友的男朋友,5
好看，支持白澍[奋斗],中国::,Sat Jun 03 06:49:00 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,靓,我女朋友的男朋友,4
超喜欢白澍，阿宅好可爱，简直萌到爆，被瞬间圈粉,中国:内蒙古:,Thu Jun 01 21:57:19 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,幻影,我女朋友的男朋友,15
期待第二季 希望亚当和阿宅能有个好的结局，只求不要be,::,Thu Jun 01 16:44:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,再见,我女朋友的男朋友,4
圣后的演员，现在还没有哪个超过她，我是她粉丝,中国:湖北:武汉,Fri Jun 02 19:28:37 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,平小凡,我女朋友的男朋友,6
长生辛苦修炼到最后，却还是没做到皇位，结局看的没劲,中国::,Fri Jun 02 14:43:48 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,好想回到从前,我女朋友的男朋友,5
太好看了，真搞笑，好希望第二季快点到啊，好期待呀。😄😄😍😍👍👍👍🙏🙏,中国:安徽:阜阳,Fri Jun 02 23:01:24 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,枯萎,我女朋友的男朋友,6
这部剧真的是越看越好看的那种……几天里n刷无法自拔 前面几集可能会有些乱但越往后越精彩w 表白剧组和演员!超良心到底网剧!,中国:广东:深圳,Fri Jun 02 21:43:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,是白澍的宝宝别看了,我女朋友的男朋友,12
不论好不好看，大家有喜欢的和不喜欢的！不过演员们尽心的演完这部剧！大家都值得一看因为付出的努力就会有好的结果！挺好看的应该会续写二部吧都有好的结局[玫瑰][玫瑰][玫瑰]支持,中国:安徽:蚌埠,Fri Jun 02 09:45:18 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,命鍾╭ァ鉒顁 ,我女朋友的男朋友,10
二刷了，真的是画风清奇呀，其实作为网络剧我是很少看的 因为多数的都太假了演技又太差了 但是这个是真的好好看啊 至少这个剧情和人物设定我就特别喜欢，还有最后一句 希望结局能是he,::,Fri Jun 02 10:52:57 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/4/45yhivg8n755kh1_y.jpg,更新至08集,再见,我女朋友的男朋友,16
赞一个赞一个[奋斗][奋斗][调皮][调皮][调皮],弗兰克群岛::,Sat Jun 03 06:51:26 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,流水妄言,择天记,3
好好看,中国:河北:邯郸,Sat Jun 03 06:45:20 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,朝↗朝暮暮,择天记,1
鹿晗好帅啊！,中国:四川:成都,Sat Jun 03 06:58:49 2017,http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/n/nuijxf6k13t6z9b_y.jpg,全56集,小雨点,择天记,1
